,SalePrice,OverallQual,OverallCond,BedroomAbvGr,TotRmsAbvGrd,GrLivArea,TotalBsmtSF,YearBuilt,MSZoning,Utilities,BldgType
1099,157000,7,5,3,7,1601,1271,1978,RL,AllPub,1Fam
1100,60000,2,5,1,3,438,290,1920,RL,AllPub,1Fam
1101,119500,5,5,3,5,950,950,1971,RL,AllPub,1Fam
1102,135000,5,7,2,6,1134,1010,1960,RL,AllPub,1Fam
1103,159500,6,6,3,6,1194,655,1959,RL,AllPub,1Fam
1104,106000,5,5,3,6,1302,630,1970,RM,AllPub,TwnhsE
1105,325000,8,5,3,9,2622,1463,1994,RL,AllPub,1Fam
1106,179900,7,5,3,6,1442,910,1990,RL,AllPub,1Fam
1107,274725,7,5,3,9,2021,868,2006,RL,AllPub,1Fam
1108,181000,6,5,3,7,1690,924,2000,RL,AllPub,1Fam
1109,280000,8,5,3,7,1836,1836,2004,RL,AllPub,1Fam
1110,188000,6,5,3,8,1658,773,1995,RL,AllPub,1Fam
1111,205000,7,6,4,8,1964,803,1976,RL,AllPub,1Fam
1112,129900,5,7,2,5,816,816,1957,RL,AllPub,1Fam
1113,134500,5,7,2,6,1008,1008,1953,RL,AllPub,1Fam
1114,117000,5,7,2,4,833,833,1954,RL,AllPub,1Fam
1115,318000,8,5,3,7,1734,1734,2007,RL,AllPub,1Fam
1116,184100,8,5,3,7,1419,408,2002,RL,AllPub,1Fam
1117,130000,5,7,3,5,894,894,1967,RL,AllPub,1Fam
1118,140000,5,6,3,6,1601,533,1958,RL,AllPub,1Fam
1119,133700,5,5,3,6,1040,1040,1959,RL,AllPub,1Fam
1120,118400,6,5,2,6,1012,1012,1920,RM,AllPub,1Fam
1121,212900,7,5,3,7,1552,1552,2005,RL,AllPub,1Fam
1122,112000,4,3,3,5,960,672,1956,RL,AllPub,1Fam
1123,118000,5,9,2,4,698,698,1947,RL,AllPub,1Fam
1124,163900,7,5,3,7,1482,384,1992,RL,AllPub,1Fam
1125,115000,4,5,2,5,1005,1005,1955,RL,AllPub,1Fam
1126,174000,7,5,2,7,1555,1373,2007,RL,AllPub,TwnhsE
1127,259000,7,5,3,7,1530,1530,2004,RL,AllPub,1Fam
1128,215000,7,5,4,8,1959,847,2004,RL,AllPub,1Fam
1129,140000,5,5,2,4,936,936,1980,RM,AllPub,Duplex
1130,135000,4,3,4,7,1981,1122,1928,RL,AllPub,1Fam
1131,93500,5,5,3,5,974,974,1991,RL,AllPub,1Fam
1132,117500,6,4,5,8,2210,1008,1880,RM,AllPub,1Fam
1133,239500,8,5,3,8,2020,1128,1995,RL,AllPub,1Fam
1134,169000,6,5,3,7,1600,916,1997,RL,AllPub,1Fam
1135,102000,6,5,2,5,986,960,1926,RM,AllPub,1Fam
1136,119000,6,5,3,6,1252,1032,1950,RL,AllPub,1Fam
1137,94000,5,8,2,6,1020,780,1875,RL,AllPub,1Fam
1138,196000,6,5,2,5,1567,1567,1977,RL,AllPub,1Fam
1139,144000,5,5,3,6,1167,915,1920,RL,AllPub,1Fam
1140,139000,5,7,2,4,952,952,1951,RL,AllPub,1Fam
1141,197500,5,7,4,9,1868,780,1976,RL,AllPub,1Fam
1142,424870,8,5,4,11,2828,1466,2006,RL,AllPub,1Fam
1143,80000,5,3,3,5,1006,1006,1959,RL,AllPub,1Fam
1144,80000,4,4,2,5,924,672,1941,RL,AllPub,2fmCon
1145,149000,5,6,3,8,1576,1042,1928,RM,AllPub,1Fam
1146,180000,6,5,3,5,1298,1298,1985,RL,AllPub,1Fam
1147,174500,7,7,3,7,1564,704,1941,RL,AllPub,1Fam
1148,116900,7,7,2,5,1111,572,1926,RM,AllPub,1Fam
1149,143000,7,9,3,7,1482,650,1920,RM,AllPub,1Fam
1150,124000,6,5,2,4,932,932,1950,RL,AllPub,1Fam
1151,149900,5,4,3,6,1466,1466,1959,RL,AllPub,1Fam
1152,230000,6,7,2,6,1811,1073,1956,RL,AllPub,1Fam
1153,120500,6,8,2,5,816,816,1930,RM,AllPub,1Fam
1154,201800,7,6,4,8,1820,864,1965,RL,AllPub,1Fam
1155,218000,5,8,3,6,1437,1437,1976,RL,AllPub,1Fam
1156,179900,5,8,3,6,1265,1219,1965,RL,AllPub,1Fam
1157,230000,7,5,2,6,1314,1314,2007,RL,AllPub,Twnhs
1158,235128,8,5,3,7,1580,1580,2007,RL,AllPub,1Fam
1159,185000,6,6,4,8,1876,901,1974,RL,AllPub,1Fam
1160,146000,6,5,3,7,1456,855,1978,RL,AllPub,Twnhs
1161,224000,6,7,3,7,1640,1296,1954,RL,AllPub,1Fam
1162,129000,5,5,3,5,894,894,1968,RL,AllPub,1Fam
1163,108959,4,4,0,6,1258,1198,1969,RL,AllPub,Duplex
1164,194000,5,7,2,5,1432,1360,1978,RL,AllPub,1Fam
1165,233170,7,5,3,7,1502,1502,2009,RL,AllPub,1Fam
1166,245350,8,5,3,7,1694,1694,2008,RL,AllPub,1Fam
1167,173000,6,5,3,7,1671,959,2000,RL,AllPub,1Fam
1168,235000,6,7,4,7,2108,1127,1935,RL,AllPub,1Fam
1169,625000,10,5,4,10,3627,1930,1995,RL,AllPub,1Fam
1170,171000,6,6,3,6,1118,1096,1977,RL,AllPub,1Fam
1171,163000,6,6,3,6,1261,1261,1958,RL,AllPub,1Fam
1172,171900,7,5,2,5,1250,625,2006,FV,AllPub,TwnhsE
1173,200500,5,6,3,12,3086,1598,1946,RL,AllPub,1Fam
1174,239000,6,8,4,9,2345,952,1932,RL,AllPub,1Fam
1175,285000,8,5,4,9,2872,1683,1992,RL,AllPub,1Fam
1176,119500,5,5,3,5,923,876,1984,RL,AllPub,1Fam
1177,115000,6,8,3,5,1224,818,1926,RM,AllPub,1Fam
1178,154900,5,6,3,7,1343,731,1921,RL,AllPub,1Fam
1179,93000,5,5,3,5,1124,0,1954,RL,AllPub,1Fam
1180,250000,7,5,4,8,2514,1216,1990,RL,AllPub,1Fam
1181,392500,8,5,2,5,1652,1600,2008,RM,AllPub,TwnhsE
1182,745000,10,5,4,10,4476,2396,1996,RL,AllPub,1Fam
1183,120000,5,6,2,5,1130,1120,1920,RL,AllPub,1Fam
1184,186700,5,4,3,5,1572,1572,1963,RL,AllPub,1Fam
1185,104900,5,7,4,7,1221,784,1924,RL,AllPub,1Fam
1186,95000,3,5,3,7,1699,978,1900,RL,AllPub,2fmCon
1187,262000,8,5,2,5,1624,1624,1994,RL,AllPub,1Fam
1188,195000,7,5,3,7,1660,831,2002,RL,AllPub,1Fam
1189,189000,7,5,3,7,1804,994,1999,RL,AllPub,1Fam
1190,168000,4,4,3,7,1622,1249,1961,RL,AllPub,2fmCon
1191,174000,8,5,2,5,1441,776,1999,FV,AllPub,Twnhs
1192,125000,5,8,3,6,1472,702,1925,RM,AllPub,1Fam
1193,165000,6,5,2,5,1224,1224,1999,RM,AllPub,TwnhsE
1194,158000,6,7,4,7,1352,663,1969,RL,AllPub,1Fam
1195,176000,6,5,3,8,1456,728,2005,RL,AllPub,1Fam
1196,219210,7,5,4,9,1863,879,2006,RL,AllPub,1Fam
1197,144000,7,6,3,7,1690,815,1916,RM,AllPub,1Fam
1198,178000,7,5,3,6,1212,1212,2001,RL,AllPub,1Fam
1199,148000,4,5,3,6,1382,1051,1963,RL,AllPub,1Fam
1200,116050,4,5,3,5,864,864,1970,RL,AllPub,1Fam
1201,197900,7,5,3,6,1779,866,1998,RL,AllPub,1Fam
1202,117000,5,8,3,5,1348,884,1925,RM,AllPub,1Fam
1203,213000,7,5,3,6,1630,1630,2000,RL,AllPub,1Fam
1204,153500,5,6,3,6,1074,1056,1975,RL,AllPub,1Fam
1205,271900,7,7,3,7,2196,2158,1990,RL,AllPub,1Fam
1206,107000,4,4,2,5,1056,1056,1966,RH,AllPub,1Fam
1207,200000,6,5,3,7,1700,1682,2003,RL,AllPub,1Fam
1208,140000,5,7,3,6,1283,931,1962,RL,AllPub,1Fam
1209,290000,8,5,3,8,1660,1660,2006,RL,AllPub,1Fam
1210,189000,6,5,3,8,1845,1055,1992,RL,AllPub,1Fam
1211,164000,8,7,4,8,1752,559,1988,RL,AllPub,1Fam
1212,113000,4,6,2,4,672,672,1941,RL,AllPub,1Fam
1213,145000,4,9,0,3,960,648,1965,RL,AllPub,1Fam
1214,134500,5,5,3,6,999,925,1962,RL,AllPub,1Fam
1215,125000,5,5,3,5,894,894,1966,RL,AllPub,1Fam
1216,112000,6,5,4,8,1902,0,1978,RM,AllPub,Duplex
1217,229456,8,5,3,6,1314,1300,2009,FV,AllPub,1Fam
1218,80500,4,5,2,3,912,0,1947,RM,AllPub,1Fam
1219,91500,6,5,3,7,1218,672,1971,RM,AllPub,Twnhs
1220,115000,5,5,2,5,912,912,1964,RL,AllPub,1Fam
1221,134000,5,5,3,5,1211,952,1968,RL,AllPub,1Fam
1222,143000,6,6,3,7,1846,1040,1949,RL,AllPub,1Fam
1223,137900,5,3,4,7,2136,2136,1951,RL,AllPub,1Fam
1224,184000,7,5,3,8,1490,788,2004,RL,AllPub,1Fam
1225,145000,6,8,3,6,1138,588,1958,RL,AllPub,1Fam
1226,214000,6,5,4,9,1933,894,2007,RL,AllPub,1Fam
1227,147000,5,8,2,5,912,912,1965,RL,AllPub,1Fam
1228,367294,9,5,1,7,1702,1702,2008,RL,AllPub,TwnhsE
1229,127000,5,5,4,7,1507,1075,1960,RL,AllPub,1Fam
1230,190000,5,5,4,12,2620,1361,1977,RL,AllPub,Duplex
1231,132500,5,6,3,6,1190,1106,1962,RL,AllPub,Duplex
1232,101800,4,5,2,6,1224,0,1962,RL,AllPub,Duplex
1233,142000,5,5,3,6,1188,1188,1959,RL,AllPub,1Fam
1234,130000,5,6,4,7,1964,940,1911,RH,AllPub,1Fam
1235,138887,5,5,4,9,1784,747,1914,RL,AllPub,1Fam
1236,175500,7,5,2,6,1626,764,2003,RL,AllPub,Twnhs
1237,195000,7,5,4,8,1948,847,2004,RL,AllPub,1Fam
1238,142500,6,5,3,6,1141,1141,2005,RL,AllPub,1Fam
1239,265900,8,5,2,6,1484,1476,2006,RL,AllPub,1Fam
1240,224900,7,5,3,8,1768,884,2003,RL,AllPub,1Fam
1241,248328,7,6,3,7,1689,1689,2007,RL,AllPub,1Fam
1242,170000,7,6,3,6,1173,1053,1974,RL,AllPub,1Fam
1243,465000,10,5,2,7,2076,2076,2006,RL,AllPub,1Fam
1244,230000,8,7,3,7,1517,792,1929,RL,AllPub,1Fam
1245,178000,6,7,3,7,1868,585,1984,RL,AllPub,1Fam
1246,186500,7,5,3,6,1553,756,2005,FV,AllPub,1Fam
1247,169900,6,5,3,6,1034,1012,1976,RL,AllPub,1Fam
1248,129500,6,5,3,8,2058,735,1917,RM,AllPub,1Fam
1249,119000,5,7,3,6,988,876,1950,RL,AllPub,1Fam
1250,244000,7,5,3,8,2110,2110,1968,RL,AllPub,1Fam
1251,171750,7,5,2,6,1405,1405,2003,RL,AllPub,TwnhsE
1252,130000,5,6,3,5,874,864,1968,RL,AllPub,1Fam
1253,294000,7,7,3,9,2167,1192,1974,RL,AllPub,1Fam
1254,165400,7,5,3,7,1656,746,2003,RL,AllPub,1Fam
1255,127500,6,6,3,6,1367,884,1931,RM,AllPub,1Fam
1256,301500,8,5,2,7,1987,1986,1994,RL,AllPub,1Fam
1257,99900,5,8,2,4,864,864,1922,RL,AllPub,1Fam
1258,190000,7,5,2,5,1166,856,2005,RL,AllPub,1Fam
1259,151000,6,8,3,6,1054,1054,1969,RL,AllPub,1Fam
1260,181000,6,5,3,7,1675,841,1999,RL,AllPub,1Fam
1261,128900,5,6,2,5,1050,1050,1956,RL,AllPub,1Fam
1262,161500,4,5,5,8,1788,1104,1957,RL,AllPub,1Fam
1263,180500,6,6,3,8,1824,764,1919,RL,AllPub,1Fam
1264,181000,6,5,2,5,1337,1405,1998,RH,AllPub,TwnhsE
1265,183900,7,5,3,6,1452,691,1999,FV,AllPub,TwnhsE
1266,122000,7,4,4,9,1889,925,1910,RM,AllPub,2fmCon
1267,378500,9,5,3,10,2018,2002,2008,RL,AllPub,1Fam
1268,381000,8,9,4,11,3447,728,1935,RL,AllPub,1Fam
1269,144000,5,5,3,7,1524,874,1958,RL,AllPub,1Fam
1270,260000,7,6,0,4,1524,1332,1979,RL,AllPub,1Fam
1271,185750,6,7,3,7,1489,1489,1968,RL,AllPub,1Fam
1272,137000,5,6,3,5,935,935,1965,RL,AllPub,1Fam
1273,177000,6,7,2,5,1357,1019,1959,RL,AllPub,1Fam
1274,139000,5,6,3,8,1250,661,1910,RL,AllPub,1Fam
1275,137000,5,5,4,10,1920,928,1948,RL,AllPub,Duplex
1276,162000,6,6,3,6,1395,723,1972,RL,AllPub,1Fam
1277,197900,6,5,3,7,1724,1680,1967,RL,AllPub,1Fam
1278,237000,8,5,3,7,2031,1128,2002,RL,AllPub,1Fam
1279,68400,4,4,2,6,1128,698,1920,C (all),AllPub,1Fam
1280,227000,7,5,3,6,1573,1573,2002,RL,AllPub,1Fam
1281,180000,7,5,2,6,1339,1309,1990,RL,AllPub,1Fam
1282,150500,5,7,3,5,1040,1040,1977,RL,AllPub,1Fam
1283,139000,6,5,4,8,1824,912,1971,RL,AllPub,Duplex
1284,169000,6,7,4,10,2447,804,1919,RL,AllPub,1Fam
1285,132500,6,6,4,6,1412,780,1939,RM,AllPub,1Fam
1286,143000,6,5,3,6,1328,1328,1963,RL,AllPub,1Fam
1287,190000,5,5,4,7,1582,1624,1964,RL,AllPub,1Fam
1288,278000,8,5,2,5,1659,1501,2000,RL,AllPub,TwnhsE
1289,281000,8,5,3,8,1970,1085,2006,RL,AllPub,1Fam
1290,180500,5,7,3,6,1152,1152,1964,RL,AllPub,1Fam
1291,119500,5,7,3,6,1302,630,1972,RM,AllPub,Twnhs
1292,107500,5,4,4,11,2372,994,1892,RM,AllPub,1Fam
1293,162900,7,5,4,8,1664,832,1976,RL,AllPub,1Fam
1294,115000,5,7,2,5,864,864,1955,RL,AllPub,1Fam
1295,138500,5,5,3,5,1052,1052,1968,RL,AllPub,1Fam
1296,155000,5,6,3,6,1128,1120,1963,RL,AllPub,1Fam
1297,140000,6,5,2,5,1072,547,2005,RM,AllPub,TwnhsE
1298,160000,10,5,3,12,5642,6110,2008,RL,AllPub,1Fam
1299,154000,5,7,3,6,1246,1246,1959,RL,AllPub,1Fam
1300,225000,7,5,3,9,1983,978,1999,RL,AllPub,1Fam
1301,177500,6,7,3,7,1494,771,1942,RL,AllPub,1Fam
1302,290000,8,5,4,8,2526,1165,1994,RL,AllPub,1Fam
1303,232000,7,5,3,7,1616,1616,2005,RL,AllPub,1Fam
1304,130000,7,5,3,7,1708,976,2004,RM,AllPub,TwnhsE
1305,325000,9,5,2,6,1652,1652,2006,RL,AllPub,1Fam
1306,202500,7,5,2,6,1368,1368,2005,RL,AllPub,TwnhsE
1307,138000,5,5,3,5,990,990,1994,RL,AllPub,1Fam
1308,147000,5,7,2,6,1122,924,1948,RM,AllPub,1Fam
1309,179200,6,5,3,6,1294,1278,1991,RL,AllPub,1Fam
1310,335000,7,8,3,7,1902,1902,1959,RL,AllPub,1Fam
1311,203000,7,5,3,6,1274,1274,2005,RL,AllPub,1Fam
1312,302000,8,5,4,9,2810,1453,1990,RL,AllPub,1Fam
1313,333168,9,5,4,10,2599,1393,1999,RL,AllPub,1Fam
1314,119000,4,6,3,5,948,948,1954,RL,AllPub,1Fam
1315,206900,6,5,4,9,2112,952,1969,RL,AllPub,1Fam
1316,295493,8,5,3,8,1630,1622,2008,RL,AllPub,1Fam
1317,208900,7,5,2,5,1352,1352,2006,FV,AllPub,TwnhsE
1318,275000,8,5,3,7,1787,1753,2001,RL,AllPub,1Fam
1319,111000,4,5,3,5,948,864,1954,RL,AllPub,1Fam
1320,156500,6,3,3,6,1478,1478,1957,RL,AllPub,1Fam
1321,72500,3,6,2,4,720,0,1949,RL,AllPub,1Fam
1322,190000,7,5,3,8,1923,750,1992,RL,AllPub,1Fam
1323,82500,4,7,2,5,708,420,1940,RL,AllPub,1Fam
1324,147000,8,5,2,7,1795,1795,2006,RL,AllPub,1Fam
1325,55000,4,4,2,5,796,796,1922,RM,AllPub,1Fam
1326,79000,3,6,3,6,774,544,1931,RH,AllPub,1Fam
1327,130500,5,9,3,5,816,816,1982,RL,AllPub,1Fam
1328,256000,6,7,5,8,2792,1510,1920,RM,AllPub,1Fam
1329,176500,7,5,3,8,1632,935,1998,RL,AllPub,1Fam
1330,227000,8,5,3,7,1588,1588,2006,RL,AllPub,1Fam
1331,132500,5,5,3,6,954,911,1976,RL,AllPub,1Fam
1332,100000,4,6,2,3,816,816,1938,RL,AllPub,1Fam
1333,125500,5,6,2,6,1360,803,1938,RM,AllPub,1Fam
1334,125000,5,6,3,7,1365,765,1970,RM,AllPub,TwnhsE
1335,167900,6,5,2,6,1334,1350,1977,RL,AllPub,1Fam
1336,135000,5,5,4,8,1656,1656,1973,RL,AllPub,Duplex
1337,52500,4,4,2,4,693,693,1941,RM,AllPub,1Fam
1338,200000,7,5,3,8,1861,916,2002,RL,AllPub,1Fam
1339,128500,5,7,3,5,864,864,1972,RL,AllPub,1Fam
1340,123000,4,5,3,5,872,858,1971,RL,AllPub,1Fam
1341,155000,6,5,3,6,1114,1114,2003,RL,AllPub,1Fam
1342,228500,8,5,3,7,2169,1284,2002,RL,AllPub,1Fam
1343,177000,6,6,3,9,1913,896,1928,RL,AllPub,1Fam
1344,155835,7,5,3,8,1456,728,2006,RL,AllPub,1Fam
1345,108500,4,4,2,5,960,960,1920,RM,AllPub,1Fam
1346,262500,7,7,3,9,2156,1568,1968,RL,AllPub,1Fam
1347,283463,8,5,3,7,1776,1732,2006,RL,AllPub,1Fam
1348,215000,7,5,3,5,1494,1482,1998,RL,AllPub,1Fam
1349,122000,8,5,4,8,2358,684,1872,RM,AllPub,1Fam
1350,200000,5,5,6,12,2634,1248,1969,RL,AllPub,Duplex
1351,171000,6,6,4,8,1716,858,1962,RL,AllPub,1Fam
1352,134900,6,9,2,4,1176,698,1937,RM,AllPub,1Fam
1353,410000,8,5,4,9,3238,2033,1995,RL,AllPub,1Fam
1354,235000,7,5,3,7,1865,992,2000,RL,AllPub,1Fam
1355,170000,7,6,4,8,1920,570,1968,RL,AllPub,1Fam
1356,110000,5,5,3,5,892,864,1966,RL,AllPub,1Fam
1357,149900,5,6,3,6,1078,1078,1971,RL,AllPub,1Fam
1358,177500,6,5,3,5,1573,756,2000,FV,AllPub,Twnhs
1359,315000,9,5,3,8,1980,1980,2004,RL,AllPub,1Fam
1360,189000,5,6,4,8,2601,612,1921,RL,AllPub,1Fam
1361,260000,7,5,3,7,1530,1530,2005,RL,AllPub,1Fam
1362,104900,4,4,4,7,1738,715,1920,RL,AllPub,1Fam
1363,156932,6,5,3,6,1412,616,2006,RL,AllPub,1Fam
1364,144152,7,5,2,4,1200,600,2005,FV,AllPub,TwnhsE
1365,216000,7,5,3,7,1674,814,2000,FV,AllPub,1Fam
1366,193000,7,5,3,7,1790,873,1999,RL,AllPub,1Fam
1367,127000,5,6,4,6,1475,757,1977,RM,AllPub,TwnhsE
1368,144000,6,5,1,4,848,848,2003,RM,AllPub,TwnhsE
1369,232000,8,5,3,8,1668,1657,2003,RL,AllPub,1Fam
1370,105000,4,6,2,6,1374,840,1920,RL,AllPub,1Fam
1371,165500,6,6,3,8,1661,992,1955,RL,AllPub,1Fam
1372,274300,7,6,3,8,2097,1108,1998,RL,AllPub,1Fam
1373,466500,10,5,2,8,2633,2633,2001,RL,AllPub,1Fam
1374,250000,7,5,3,9,1958,1026,2005,FV,AllPub,1Fam
1375,239000,8,5,3,7,1571,1571,2007,RL,AllPub,1Fam
1376,91000,6,5,2,4,790,768,1930,RL,AllPub,1Fam
1377,117000,5,5,3,6,1604,984,1941,RL,AllPub,1Fam
1378,83000,6,5,2,5,987,483,1973,RM,AllPub,Twnhs
1379,167500,5,5,3,7,1394,384,2006,RL,AllPub,1Fam
1380,58500,3,3,2,5,864,864,1914,RL,AllPub,1Fam
1381,237500,6,7,4,7,2117,1205,1970,RL,AllPub,1Fam
1382,157000,7,7,4,8,1762,596,1920,RM,AllPub,1Fam
1383,112000,5,7,3,7,1416,816,1918,RL,AllPub,1Fam
1384,105000,6,5,2,6,1258,560,1939,RL,AllPub,1Fam
1385,125500,4,8,3,7,1154,796,1922,RM,AllPub,1Fam
1386,250000,7,5,5,12,2784,1392,1978,RL,AllPub,1Fam
1387,136000,6,7,5,10,2526,714,1916,RM,AllPub,1Fam
1388,377500,9,5,3,7,1746,1746,2006,RL,AllPub,1Fam
1389,131000,6,6,3,6,1218,735,1941,RM,AllPub,1Fam
1390,235000,7,5,3,6,1525,1525,2000,RL,AllPub,1Fam
1391,124000,5,5,4,8,1584,1584,1967,RL,AllPub,Duplex
1392,123000,5,5,3,6,900,864,1967,RL,AllPub,1Fam
1393,163000,6,7,3,7,1912,482,1905,RM,AllPub,2fmCon
1394,246578,7,5,2,6,1500,1356,2006,RL,AllPub,TwnhsE
1395,281213,8,5,4,9,2482,1094,2005,RL,AllPub,1Fam
1396,160000,5,5,3,7,1687,747,1948,RL,AllPub,1Fam
1397,137500,5,8,4,8,1513,939,1920,RM,AllPub,1Fam
1398,138000,5,4,3,7,1904,1208,1950,RL,AllPub,1Fam
1399,137450,6,6,3,7,1608,976,1925,RL,AllPub,1Fam
1400,120000,6,7,3,5,1158,862,1929,RM,AllPub,1Fam
1401,193000,6,5,3,8,1593,839,2004,RL,AllPub,1Fam
1402,193879,7,5,2,6,1294,1286,2006,RL,AllPub,1Fam
1403,282922,8,5,3,6,1464,1485,2007,RL,AllPub,1Fam
1404,105000,3,4,3,6,1214,672,1915,RL,AllPub,1Fam
1405,275000,8,5,2,5,1646,1594,2004,RM,AllPub,TwnhsE
1406,133000,5,7,2,5,768,768,1972,RL,AllPub,1Fam
1407,112000,5,5,3,5,833,833,1985,RL,AllPub,1Fam
1408,125500,4,7,3,6,1363,622,1910,RM,AllPub,1Fam
1409,215000,7,6,3,7,2093,791,1986,RL,AllPub,1Fam
1410,230000,7,5,3,6,1840,944,2001,RL,AllPub,1Fam
1411,140000,6,8,3,6,1668,856,1950,RL,AllPub,1Fam
1412,90000,4,5,2,6,1040,0,1949,RL,AllPub,Duplex
1413,257000,8,5,2,7,1844,1844,2005,RL,AllPub,1Fam
1414,207000,6,7,4,8,1848,833,1923,RL,AllPub,1Fam
1415,175900,7,5,1,7,1569,1386,2007,RL,AllPub,TwnhsE
1416,122500,4,6,4,11,2290,777,1885,RM,AllPub,2fmCon
1417,340000,8,5,3,7,2450,1284,1998,RL,AllPub,1Fam
1418,124000,5,5,3,6,1144,1144,1963,RL,AllPub,1Fam
1419,223000,6,5,3,7,1844,1844,1969,RL,AllPub,1Fam
1420,179900,6,6,3,7,1416,708,1968,RL,AllPub,1Fam
1421,127500,6,5,2,4,1069,1069,1977,RL,AllPub,TwnhsE
1422,136500,6,5,1,3,848,848,2003,RM,AllPub,TwnhsE
1423,274970,6,7,4,8,2201,697,1966,RL,AllPub,1Fam
1424,144000,5,5,2,6,1344,1024,1958,RL,AllPub,1Fam
1425,142000,6,6,3,7,1252,1252,1959,RL,AllPub,1Fam
1426,271000,7,5,3,5,2127,1223,1994,RL,AllPub,1Fam
1427,140000,5,6,3,6,1558,913,1945,RL,AllPub,1Fam
1428,119000,5,7,2,4,804,788,1940,RM,AllPub,1Fam
1429,182900,6,7,3,7,1440,1440,1981,RL,AllPub,1Fam
1430,192140,5,5,4,7,1838,732,2005,RL,AllPub,1Fam
1431,143750,6,6,2,5,958,958,1976,RL,AllPub,TwnhsE
1432,64500,4,6,4,5,968,656,1927,RL,AllPub,1Fam
1433,186500,6,5,3,8,1792,936,2000,RL,AllPub,1Fam
1434,160000,5,5,3,5,1126,1126,1977,RL,AllPub,1Fam
1435,174000,6,9,3,7,1537,1319,1962,RL,AllPub,1Fam
1436,120500,4,6,3,5,864,864,1971,RL,AllPub,1Fam
1437,394617,8,5,2,7,1932,1932,2008,RL,AllPub,1Fam
1438,149700,6,7,2,6,1236,912,1957,RM,AllPub,1Fam
1439,197000,7,6,3,6,1725,539,1979,RL,AllPub,1Fam
1440,191000,6,7,3,11,2555,588,1922,RL,AllPub,1Fam
1441,149300,6,5,1,3,848,848,2004,RM,AllPub,TwnhsE
1442,310000,10,5,3,10,2007,1017,2008,FV,AllPub,1Fam
1443,121000,6,6,2,4,952,952,1916,RL,AllPub,1Fam
1444,179600,7,5,3,7,1422,1422,2004,RL,AllPub,1Fam
1445,129000,6,5,3,6,913,814,1966,RL,AllPub,1Fam
1446,157900,5,7,3,6,1188,1188,1962,RL,AllPub,1Fam
1447,240000,8,5,3,8,2090,1220,1995,RL,AllPub,1Fam
1448,112000,4,7,2,6,1346,560,1910,RL,AllPub,1Fam
1449,92000,5,7,1,3,630,630,1970,RM,AllPub,Twnhs
1450,136000,5,5,4,8,1792,896,1974,RL,AllPub,Duplex
1451,287090,8,5,3,7,1578,1573,2008,RL,AllPub,1Fam
1452,145000,5,5,2,5,1072,547,2005,RM,AllPub,TwnhsE
1453,84500,5,5,3,6,1140,1140,2006,RL,AllPub,1Fam
1454,185000,7,5,2,6,1221,1221,2004,FV,AllPub,1Fam
1455,175000,6,5,3,7,1647,953,1999,RL,AllPub,1Fam
1456,210000,6,6,3,7,2073,1542,1978,RL,AllPub,1Fam
1457,266500,7,9,4,9,2340,1152,1941,RL,AllPub,1Fam
1458,142125,5,6,2,5,1078,1078,1950,RL,AllPub,1Fam
1459,147500,5,6,3,6,1256,1256,1965,RL,AllPub,1Fam
